body_part,sub_category,original_english,twi_translation
Lungs & Breathing,Cough & Airways,I'm coughing so hard I'm retching and can't catch my breath.,"Wa no a merebɔ yi reku me ara ma mepɛ sɛ mefe, na me home retwa me."
Lungs & Breathing,Cough & Airways,I'm coughing so hard I'm retching and can't catch my breath.,Merebɔ wa kɛse paa ma mefe na m'ahome ayɛ tiaa.
Lungs & Breathing,Cough & Airways,I'm coughing so hard I'm retching and can't catch my breath.,Wa no ano yɛ den paa ma mefefe nanso m'ahome nyɛ hwee.
Lungs & Breathing,Cough & Airways,I'm coughing so hard I'm retching and can't catch my breath.,"Merebɔ wa kyɛn me ho, ɛma mefefe na mentumi nnye ahome yie."
Lungs & Breathing,Cough & Airways,There's a tight wheezing sound every time I breathe out.,"Sɛ megu mframa a, mete nka sɛ biribi resu mfonmfon wɔ me mu."
Lungs & Breathing,Cough & Airways,There's a tight wheezing sound every time I breathe out.,"Bere biara a mɛhome apue no, nnyigyei kɛse bi a ɛyɛ fɛmɛfɛmɛ pue firi me mu."
Lungs & Breathing,Cough & Airways,There's a tight wheezing sound every time I breathe out.,"Sɛ migu m'ahome a, nnyigyei fɛmɛfɛmɛ bi a m'akoma mu kyere pue ba."
Lungs & Breathing,Cough & Airways,There's a tight wheezing sound every time I breathe out.,"Bere biara a megu ahome no, mete ""hwee"" gyigyei bi wɔ me bo mu."
Lungs & Breathing,Cough & Airways,There's a tight wheezing sound every time I breathe out.,"Sɛ migu mframa a, me bo mu yɛ hye na ɛbɔ mu hwee."
Lungs & Breathing,Cough & Airways,My airway feels like it's closing up and getting narrower.,M'ahrawa kwan no retoto na ɛreyɛ teatea.
Lungs & Breathing,Cough & Airways,My airway feels like it's closing up and getting narrower.,Me home kwan no mu reyɛ hyehyeehyee te sɛ nea ɛresiw.
Lungs & Breathing,Cough & Airways,My airway feels like it's closing up and getting narrower.,Mete nka sɛ m'ahrawa kwan no remia na ɛreyɛ ketewa.
Lungs & Breathing,Cough & Airways,My airway feels like it's closing up and getting narrower.,"Me home kwan no reteetee, ɛnte sɛ nkae no bio."
Lungs & Breathing,Cough & Airways,My airway feels like it's closing up and getting narrower.,Mete nka sɛ kwan a mefa so home no resiw.
Lungs & Breathing,Cough & Airways,I coughed up a small amount of blood.,Mebɔɔ wa na mogya kakra bae.
Lungs & Breathing,Cough & Airways,I coughed up a small amount of blood.,Metee mogya kakra gui berɛ a mebɔɔ wa no.
Lungs & Breathing,Cough & Airways,I coughed up a small amount of blood.,Mebɔɔ wa na mefee mogya kakra.
Lungs & Breathing,Cough & Airways,I coughed up a small amount of blood.,Mogya kakra firi me mu bae berɛ a mebɔɔ wa.
Lungs & Breathing,Cough & Airways,I coughed up a small amount of blood.,"Wa a mebɔɔ yɛ no, mogya kakra frapuee mu."
Lungs & Breathing,Breathlessness,I get short of breath just walking to the next room.,"Sɛ metia m'anom kɔ dan a ɛdi m'anim no mu mpo a, me home twitwa."
Lungs & Breathing,Breathlessness,I get short of breath just walking to the next room.,"Sɛ mensesa me nan kɔ dan foforɔ no mu mpo a, me homee dwoodwoo me."
Lungs & Breathing,Breathlessness,I get short of breath just walking to the next room.,"Mepɛ sɛ mekɔ dan kakra a ɛbɛn me yi mpo a, m'ahrawa bubu."
Lungs & Breathing,Breathlessness,I get short of breath just walking to the next room.,"Dan a ɛda hɔ no mpo, sɛ metia m'anom kɔ hɔ a, na me home agyae me."
Lungs & Breathing,Breathlessness,I get short of breath just walking to the next room.,"Sɛ menante kɔ dan a ɛdi hɔ no mu mpo a, mete nka sɛ me home ayɛ tia."
Lungs & Breathing,Breathlessness,I have to sit upright to breathe comfortably — lying flat is impossible.,"Gye sɛ metena hɔ tẽẽ ansa na matumi ahome yie, mada hɔ deɛ ɛnyɛ yie koraa."
Lungs & Breathing,Breathlessness,I have to sit upright to breathe comfortably — lying flat is impossible.,"Sɛ mamfiri me ho antenatena hɔ a, mentumi nhome, mada bɔ fɔm deɛ ɛyɛ den dodo."
Lungs & Breathing,Breathlessness,I have to sit upright to breathe comfortably — lying flat is impossible.,"Home a mɛhome yie gyina so sɛ mɛtena hɔ, mentumi nna hɔ kwa."
Lungs & Breathing,Breathlessness,I have to sit upright to breathe comfortably — lying flat is impossible.,"Gye sɛ metena hɔ fɛfɛɛfɛ ansa na me home atɔ me bo, mɛda fɔm deɛ mentumi mpo."
Lungs & Breathing,Breathlessness,I have to sit upright to breathe comfortably — lying flat is impossible.,"Sɛ mɛda hɔ tẽẽ a, mentumi nhome koraa, gye sɛ metena hɔ tẽẽ."
Lungs & Breathing,Breathlessness,"Breathing feels like hard, exhausting work.",Home nko mpo ayɛ adwumaden a ɛbrɛ me pa ara.
Lungs & Breathing,Breathlessness,"Breathing feels like hard, exhausting work.","Sɛ mehome mpo a, mete nka sɛ meyɛ adwuma bi a ɛyɛ den."
Lungs & Breathing,Breathlessness,"Breathing feels like hard, exhausting work.",Home a mɛhome mpo reyɛ me yaw na ayɛ me brɛ.
Lungs & Breathing,Breathlessness,"Breathing feels like hard, exhausting work.",Mete nka sɛ home yɛ adwuma kɛseɛ bi a m'ahoɔden nyinaa kɔ mu.
Lungs & Breathing,Breathlessness,"Breathing feels like hard, exhausting work.",Home ho ayɛ den ama me pa ara na ɛbrɛ me.
Lungs & Breathing,Breathlessness,I can't take a full breath — there's a wall stopping me halfway.,"Mentumi nhome nhyɛ me mfeɛ mu, ɛyɛ me sɛ biribi asi me kwan mfinimfini."
Lungs & Breathing,Breathlessness,I can't take a full breath — there's a wall stopping me halfway.,"Sɛ mepɛ sɛ mehome dwoodwoo a, biribi si me kwan mfinimfini hɔ."
Lungs & Breathing,Breathlessness,I can't take a full breath — there's a wall stopping me halfway.,"Mentumi nhome nkɔ akyiri koraa, te sɛ nka ɛban bi asiw me kwan mfinimfini hɔ."
Lungs & Breathing,Breathlessness,I can't take a full breath — there's a wall stopping me halfway.,"Me home no ntumi nkɔ akyiri, biribi bɔ me mfinimfini hɔ na asi me kwan."
Lungs & Breathing,Breathlessness,I can't take a full breath — there's a wall stopping me halfway.,"Me home nyaneyane me, mfinimfini pɛ na biribi asiw me kwan."
Lungs & Breathing,Chest Feeling,It feels like there's a heavy fluid or weight sitting on my lungs.,Te sɛ nsuo bi anaa adesoa duru bi te m'ahrawa so.
Lungs & Breathing,Chest Feeling,It feels like there's a heavy fluid or weight sitting on my lungs.,Metee nka sɛ ade duru bi da me bo so.
Lungs & Breathing,Chest Feeling,It feels like there's a heavy fluid or weight sitting on my lungs.,Te sɛ nsuo a emu yɛ duru ahyɛ m'ahrawa ma.
Lungs & Breathing,Chest Feeling,It feels like there's a heavy fluid or weight sitting on my lungs.,Me bo yɛ duru te sɛ asuogya bi da so.
Lungs & Breathing,Chest Feeling,It feels like there's a heavy fluid or weight sitting on my lungs.,Mete nka sɛ biribi duru ahyɛ m'ahrawa mu mma mentumi nnhome yie.
Lungs & Breathing,Chest Feeling,My lungs feel raw and burning with every breath.,"Bere biara a mɛhome no, m'ahrawa mu hyɛ me hye."
Lungs & Breathing,Chest Feeling,My lungs feel raw and burning with every breath.,M'ahrawa mu yɛ me ya na ɛhyɛ me hye berɛ a merehome.
Lungs & Breathing,Chest Feeling,My lungs feel raw and burning with every breath.,Ɔhome biara a mɛgye no hyehye m'ahrawa mu te sɛ gya.
Lungs & Breathing,Chest Feeling,My lungs feel raw and burning with every breath.,M'ahrawa mu ayɛ dwoodwoo na ɛhyehye me sɛ merehome.
Lungs & Breathing,Chest Feeling,My lungs feel raw and burning with every breath.,Me bo mu yɛ me ya na ɛhyehye me dendaarere sɛ merehome.
Lungs & Breathing,Chest Feeling,There's a dull ache deep inside my chest that worsens when I breathe.,Yaw bi te me bo mu tɔnn a ɛyɛ ya kɛseɛ sɛ merehome.
Lungs & Breathing,Chest Feeling,There's a dull ache deep inside my chest that worsens when I breathe.,"Mete yaw bi wɔ me bo mu tɔnn, na sɛ mehome a ɛnya mu den."
Lungs & Breathing,Chest Feeling,There's a dull ache deep inside my chest that worsens when I breathe.,Ɔhaw bi wɔ me bo mu dɔnn a sɛ mehome kɛseɛ a ɛyɛ me ya paa.
Lungs & Breathing,Chest Feeling,There's a dull ache deep inside my chest that worsens when I breathe.,Yaw bɔkɔɔ bi da me bo mu tɔnn a ɛmu yɛ den sɛ merehome.
Lungs & Breathing,Chest Feeling,There's a dull ache deep inside my chest that worsens when I breathe.,"Me bo mu yɛ me ya brɛbrɛ wɔ don mu, na m'ahomeye ma ɛyɛ ya kɛse."
Upper Abdomen,Stomach & Digestion,My stomach feels like it's churning and turning on a roller coaster.,Me yam redwane na ɛretutu te sɛ nea nsuo rehuruso.
Upper Abdomen,Stomach & Digestion,My stomach feels like it's churning and turning on a roller coaster.,Me yam redwane m'afirihyia mu te sɛ nea ɛrekyim basabasa.
Upper Abdomen,Stomach & Digestion,My stomach feels like it's churning and turning on a roller coaster.,Mete nka sɛ me yam rekyim na ɛrebubu kɔ soro ne fɔm.
Upper Abdomen,Stomach & Digestion,My stomach feels like it's churning and turning on a roller coaster.,Me yam redwane me basabasa te sɛ adwinneɛ bi a ɛreka me gu so.
Upper Abdomen,Stomach & Digestion,My stomach feels like it's churning and turning on a roller coaster.,Me yam reyɛ me basabasa na ɛredwane me gyasaso.
Upper Abdomen,Stomach & Digestion,It feels like acidic fire is burning a hole right through my stomach.,Mete nka sɛ gya kankan bi rehye me yam ama ɛrebo tokuro.
Upper Abdomen,Stomach & Digestion,It feels like acidic fire is burning a hole right through my stomach.,Te sɛ aduro hyew bi rehyew me yam abubu afiri mu.
Upper Abdomen,Stomach & Digestion,It feels like acidic fire is burning a hole right through my stomach.,Gya hyehyehyew bi rewɔ me yam na ɛrepue kɔ akyiri.
Upper Abdomen,Stomach & Digestion,It feels like acidic fire is burning a hole right through my stomach.,Me yam hyehye me te sɛ nkyene anaa nsa hyew redi me yam tokuro.
Upper Abdomen,Stomach & Digestion,It feels like acidic fire is burning a hole right through my stomach.,Mete nka sɛ gya redidi me yam ama no arepa.
Upper Abdomen,Stomach & Digestion,"I feel intensely nauseous, like my stomach is turning inside out.","Me bo refee me kɛseɛ paa, te sɛ nea me yam redwane abɔ me ho."
Upper Abdomen,Stomach & Digestion,"I feel intensely nauseous, like my stomach is turning inside out.",Mefe kɔn dɔɔso paa te sɛ nea me yam rebaye afi me mu.
Upper Abdomen,Stomach & Digestion,"I feel intensely nauseous, like my stomach is turning inside out.",Mete nka sɛ merebɛfe mprempren ara na me yam nso redwane me basabasa.
Upper Abdomen,Stomach & Digestion,"I feel intensely nauseous, like my stomach is turning inside out.",Me bo yɛ me fefeefe te sɛ nea me yam rebɛba m'anomu.
Upper Abdomen,Stomach & Digestion,"I feel intensely nauseous, like my stomach is turning inside out.",Me yam redwane me kɛseɛ paa ma mete nka sɛ biribiara bɛpue afiri me mu.
Upper Abdomen,Stomach & Digestion,It feels like a heavy rock is sitting at the bottom of my stomach.,Te sԑ aboɔ duru bi te m'afuru ase.
Upper Abdomen,Stomach & Digestion,It feels like a heavy rock is sitting at the bottom of my stomach.,M'ayam hyehyɛ me te sԑ nea aboɔ duru siane da mu.
Upper Abdomen,Stomach & Digestion,It feels like a heavy rock is sitting at the bottom of my stomach.,Te sԑ aboɔ kԑseԑ bi hyԑ m'ayam ase a ԑmma me home nyԑ yie.
Upper Abdomen,Stomach & Digestion,It feels like a heavy rock is sitting at the bottom of my stomach.,Metee nka sԑ biribi duru te sԑ aboɔ si m'afuru ase tɔnn.
Upper Abdomen,Stomach & Digestion,It feels like a heavy rock is sitting at the bottom of my stomach.,M'ayam ase yԑ me duru te sԑ aboɔ.
Upper Abdomen,Stomach & Digestion,Every bite of food gives me a sharp cramp right under my ribs.,Eduane biara a mԑwe no ma me mfease keka me dendeenden.
Upper Abdomen,Stomach & Digestion,Every bite of food gives me a sharp cramp right under my ribs.,"Sԑ memene aduane ketewa bi mpo a, ɛyɛ me mfease yaw yaw te sԑ nea mfease repae."
Upper Abdomen,Stomach & Digestion,Every bite of food gives me a sharp cramp right under my ribs.,Eduane biara a mԑdi biara ma me mfease nkyekyere me denneennen.
Upper Abdomen,Stomach & Digestion,Every bite of food gives me a sharp cramp right under my ribs.,"Sԑ midi aduane a, m'afease hyehyԑ me yaw dedeede yaw fitaa."
Upper Abdomen,Stomach & Digestion,Every bite of food gives me a sharp cramp right under my ribs.,Eduane biara a mɛfa m'anomu ma metee nka sɛ nkrante rewɔ me mfease hɔ.
Upper Abdomen,Stomach & Digestion,"I have a constant sour, bubbling feeling in my belly.",M'afuru mu huru te sԑ nsuo a ɛrewari na ԑyԑ me nwono nwono daa.
Upper Abdomen,Stomach & Digestion,"I have a constant sour, bubbling feeling in my belly.",M'ayam gu so huruhuru te sԑ fanta na ԑyԑ me nnyennyene.
Upper Abdomen,Stomach & Digestion,"I have a constant sour, bubbling feeling in my belly.",Metee nka sԑ biribi rehuruhuru m'ayam mu a ԑyԑ nwene na ԑngyae koraa.
Upper Abdomen,Stomach & Digestion,"I have a constant sour, bubbling feeling in my belly.",M'ayam mu rewɔwɔ me na ԑrehuruhuru yaw yaw mmerԑ biara.
Upper Abdomen,Stomach & Digestion,"I have a constant sour, bubbling feeling in my belly.",M'afuru mu nyinaa yԑ me fofoo ne nwene na ɛkɔ so daa.
Upper Abdomen,Bloating & Gas,I'm so bloated I feel like I'm about to pop.,M'ayam mu ahyԑ mfutumfutu te sԑ nti mԑpae seesei ara.
Upper Abdomen,Bloating & Gas,I'm so bloated I feel like I'm about to pop.,M'afuru ahunu dodo te sԑ mԑtopae mmerԑ biara.
Upper Abdomen,Bloating & Gas,I'm so bloated I feel like I'm about to pop.,"M'ayam ahyԑ dodo, ԑyԑ me sԑ meretopa."
Upper Abdomen,Bloating & Gas,I'm so bloated I feel like I'm about to pop.,M'ayam mfutumfutu yi nti metee nka sɛ mԑpae mu mfeanyi.
Upper Abdomen,Bloating & Gas,I'm so bloated I feel like I'm about to pop.,M'afuru mu ahyԑ tɔnn te sԑ mԑpae mu seesei.
Upper Abdomen,Bloating & Gas,It feels like a giant trapped gas bubble that won't move.,Metee nka sԑ mframa kԑseԑ bi ahyԑ m'ayam mu a ԑnkɔ anim na ԑnsane akyi.
Upper Abdomen,Bloating & Gas,It feels like a giant trapped gas bubble that won't move.,Ɛyɛ me sԑ mframa kɛseɛ bi aka m'afuru mu a ԑmpɛ sԑ ɛpue.
Upper Abdomen,Bloating & Gas,It feels like a giant trapped gas bubble that won't move.,Mframa turoo bi ahyԑ m'ayam mu a ԑnkasa na ԑntumi ntu koraa.
Upper Abdomen,Bloating & Gas,It feels like a giant trapped gas bubble that won't move.,Ɛte sԑ mframa kԑseԑ bi akyere m'ayam mu a ԑntumi nni mfeanyi.
Upper Abdomen,Bloating & Gas,It feels like a giant trapped gas bubble that won't move.,Metee nka sɛ mframa duru bi asiane m'afuru mu a ɛnkɔ baabiara.
Upper Abdomen,Bloating & Gas,My upper belly feels stretched and tight like an over-inflated balloon.,M'ayam atifi ateetee na ԑyԑ den te sԑ bɛluun a yԑahyԑ no mframa dodo.
Upper Abdomen,Bloating & Gas,My upper belly feels stretched and tight like an over-inflated balloon.,M'afuru atifi mu ayԑ me hyehyeehye na ԑreyԑ amene me te sԑ bɛluun a ԑrepae.
Upper Abdomen,Bloating & Gas,My upper belly feels stretched and tight like an over-inflated balloon.,M'ayam atifi ateetee te sԑ bԑluun a yԑahu no mframa boro so.
Upper Abdomen,Bloating & Gas,My upper belly feels stretched and tight like an over-inflated balloon.,M'afuru atifi yԑ me den na akyere me te sԑ nea bԑluun bi rehyԑ mu dodo.
Upper Abdomen,Bloating & Gas,My upper belly feels stretched and tight like an over-inflated balloon.,Metee nka sԑ m'ayam atifi ateetee kɛse te sԑ bԑluun a ahyԑ mframa tɔnn.
Upper Abdomen,Bloating & Gas,I have constant rumbling and gurgling in my stomach.,Me yam gu nsuo daa daa.
Upper Abdomen,Bloating & Gas,I have constant rumbling and gurgling in my stomach.,Me yam yɛ dede brago brago bere biara.
Upper Abdomen,Bloating & Gas,I have constant rumbling and gurgling in my stomach.,Me yam yɛ ntorotoroyee dodoɔ.
Upper Abdomen,Bloating & Gas,I have constant rumbling and gurgling in my stomach.,Me yam hurehure kɔkɔɔkɔ daa.
Upper Abdomen,Bloating & Gas,I have constant rumbling and gurgling in my stomach.,Me yam yɛ nnyegyeeɛ bere biara.
Upper Abdomen,Liver & Gallbladder Area,"I have a severe, cramping pain under my right ribs after eating.","Me didi wie a, me mfe nifa ase kyere me yaw denden."
Upper Abdomen,Liver & Gallbladder Area,"I have a severe, cramping pain under my right ribs after eating.","Adidie akyi no, m'asebɔ nifa ase nnyam me denden."
Upper Abdomen,Liver & Gallbladder Area,"I have a severe, cramping pain under my right ribs after eating.","Medidi wie pɛ, ɛyaw mu yɛ den bi ba me mfe nifa ase."
Upper Abdomen,Liver & Gallbladder Area,"I have a severe, cramping pain under my right ribs after eating.",Me yam kyere me basabasa wɔ me mfe nifa ase sɛ medidi wie a.
Upper Abdomen,Liver & Gallbladder Area,"I have a severe, cramping pain under my right ribs after eating.",Me mfe nifa ase yaw me nnyam-nnyam adidie akyi.
Upper Abdomen,Liver & Gallbladder Area,"There's a dull, heavy ache just under my right rib cage.",Ɛyaw a ɛyɛ duru na ɛmra kɔ fɛɛ wɔ me mfe nifa ase pɛɛ.
Upper Abdomen,Liver & Gallbladder Area,"There's a dull, heavy ache just under my right rib cage.",Me mfe nifa ase yɛ me yaw mmerɛ bi a ɛyɛ duru.
Upper Abdomen,Liver & Gallbladder Area,"There's a dull, heavy ache just under my right rib cage.",Ɛyaw kɛseɛ bi a ɛyɛ duru hyɛ me mfe nifa ase.
Upper Abdomen,Liver & Gallbladder Area,"There's a dull, heavy ache just under my right rib cage.",Me te nka sɛ biribi duru repirim me wɔ me mfe nifa ase.
Upper Abdomen,Liver & Gallbladder Area,"There's a dull, heavy ache just under my right rib cage.",Yaw a ɛnyɛ den nanso ɛyɛ duru wɔ me mfe nifa ase.
Upper Abdomen,Liver & Gallbladder Area,The pain under my ribs is shooting into my right shoulder blade.,Ɛyaw a ɛwɔ me mfe ase no sene kɔ me mbatire nifa mu.
Upper Abdomen,Liver & Gallbladder Area,The pain under my ribs is shooting into my right shoulder blade.,Ɛyaw no firi me mfe nifa ase tsen kɔ me mbatire a ɛwɔ nifa so.
Upper Abdomen,Liver & Gallbladder Area,The pain under my ribs is shooting into my right shoulder blade.,M'asebɔ yaw no tu kɔ me mbatire nifa mu.
Upper Abdomen,Liver & Gallbladder Area,The pain under my ribs is shooting into my right shoulder blade.,Ɛyaw a ɛwɔ me mfe ase no bɔ kɔ me mbatire nifa so.
Upper Abdomen,Liver & Gallbladder Area,The pain under my ribs is shooting into my right shoulder blade.,Ɛyaw no firi me mfe ase dudu kɔ me nifa mbatire mu.
Upper Abdomen,Liver & Gallbladder Area,My right upper belly is tender when I press on it.,"Sɛ me mia me yam atifi nifa so a, ɛyɛ me yaw paa."
Upper Abdomen,Liver & Gallbladder Area,My right upper belly is tender when I press on it.,Me yam nifa fam ha yɛ mmerɛw na ɛyaw sɛ me ka ho a.
Upper Abdomen,Liver & Gallbladder Area,My right upper belly is tender when I press on it.,"M'afunu atifi nifa fam hɔ nnyɛ den sɛ me mia so a, ɛyɛ yaw."
Upper Abdomen,Liver & Gallbladder Area,My right upper belly is tender when I press on it.,"Me mia me yam nifa so atifi hɔ a, m'ani nnye ho koraa ɛfiri sɛ ɛyaw."
Upper Abdomen,Liver & Gallbladder Area,My right upper belly is tender when I press on it.,Me yam atifi nifa fam hɔ yɛ me yaw paa sɛ me de me nsa mia ho a.
Lower Abdomen,Cramping & Spasms,"My stomach is tied up in tight, twisting knots.",Me yam akyekyere pintinn te sɛ nea yɛakyim no.
Lower Abdomen,Cramping & Spasms,"My stomach is tied up in tight, twisting knots.",Me yam rekyim me kɛseɛ paa.
Lower Abdomen,Cramping & Spasms,"My stomach is tied up in tight, twisting knots.",Te sɛ nea nkyekyereeɛ bi a ɛyɛ den hyɛ me yam a ɛkyim me.
Lower Abdomen,Cramping & Spasms,"My stomach is tied up in tight, twisting knots.",Me yam kyere me basabasa te sɛ biribi a yɛapɔ no.
Lower Abdomen,Cramping & Spasms,"My stomach is tied up in tight, twisting knots.",Me yam akyere pintinn te sɛ biribi a yɛakyim akyekyere.
Lower Abdomen,Cramping & Spasms,I'm having severe cramps that come and go in waves.,Me yam’ yɛ me yaw denden a ɛba na ɛkɔ.
Lower Abdomen,Cramping & Spasms,I'm having severe cramps that come and go in waves.,Metwa m'afunumu yaw a ɛbɔ dendeenden bio na agyae.
Lower Abdomen,Cramping & Spasms,I'm having severe cramps that come and go in waves.,Me yam’ rekyere me dendeenden na ɛyɛ saa twa ba.
Lower Abdomen,Cramping & Spasms,I'm having severe cramps that come and go in waves.,Menya ayaase yaw denden bi a ɛba bio na agyae.
Lower Abdomen,Cramping & Spasms,I'm having severe cramps that come and go in waves.,Ebinom kyere me yam’ dendeenden a ɛtwa ba nkyɛree.
Lower Abdomen,Cramping & Spasms,It feels like someone is wringing my intestines out like a wet towel.,Ɛyɛ me te sɛ nea obi rekyere me nsono mu sɛ mpopaho a nsuo wɔ mu.
Lower Abdomen,Cramping & Spasms,It feels like someone is wringing my intestines out like a wet towel.,Ɛte sɛ nea obi rekyi me nsono mu pɛpɛɛpɛ sɛ nkyene mpopaho.
Lower Abdomen,Cramping & Spasms,It feels like someone is wringing my intestines out like a wet towel.,Te sɛ nea obi rekyere m'afunumu nsono mu dendeenden.
Lower Abdomen,Cramping & Spasms,It feels like someone is wringing my intestines out like a wet towel.,Ɛyɛ me yaw te sɛ obi rekyi me nsono mu biako biako sɛ ntama a nsuo wɔ mu.
Lower Abdomen,Cramping & Spasms,It feels like someone is wringing my intestines out like a wet towel.,Me nsono mu reyɛ me yaw te sɛ nea obi reporow mu nsuo.
Lower Abdomen,Cramping & Spasms,My belly keeps seizing up and going hard as a rock.,Me yam’ kyere dendeenden yɛ den sɛ ɔboɔ.
Lower Abdomen,Cramping & Spasms,My belly keeps seizing up and going hard as a rock.,Me yam’ sisi na ɛyɛ den te sɛ ɔboɔ pɛpɛɛpɛ.
Lower Abdomen,Cramping & Spasms,My belly keeps seizing up and going hard as a rock.,M'afunumu kyere taa na ɛyɛ den dendeenden sɛ ɔboɔ.
Lower Abdomen,Cramping & Spasms,My belly keeps seizing up and going hard as a rock.,Me yam’ pini na ɛyɛ den te sɛ ɔboɔ ara.
Lower Abdomen,Cramping & Spasms,My belly keeps seizing up and going hard as a rock.,Me yafunu kɔ mu na ɛyɛ den sɛ ɔboɔ dendeenden.
Lower Abdomen,Cramping & Spasms,I have a gripping pain that makes me want to double over.,Menya yaw bi a ɛkyere me dendeenden ma mepɛ sɛ mebubu me mu.
Lower Abdomen,Cramping & Spasms,I have a gripping pain that makes me want to double over.,Me yam’ kyere me ara ma me koto me ho.
Lower Abdomen,Cramping & Spasms,I have a gripping pain that makes me want to double over.,Yaw bi kyere me yam’ ma ɛyɛ m'ara sɛ mebubu m'ase.
Lower Abdomen,Cramping & Spasms,I have a gripping pain that makes me want to double over.,Saa yaw yi kyere me dendeenden ma ɛsɛ sɛ mekoto me ho.
Lower Abdomen,Cramping & Spasms,I have a gripping pain that makes me want to double over.,Ayam yaw a ɛkyere me yi ma mepɛ sɛ mebubu m'ase mu.
Lower Abdomen,Localised Pain,"I have a dull, constant ache in my lower right side.",Menya yaw a ɛnyɛ den dodo nanso ɛwɔ hɔ daa wɔ m'ayaase nifa fam.
Lower Abdomen,Localised Pain,"I have a dull, constant ache in my lower right side.",Yaw bi a ɛnte mpa nso ɛkyɛ wɔ m'ayaase nifa fam hɔ.
Lower Abdomen,Localised Pain,"I have a dull, constant ache in my lower right side.",Me nifa fam ayaase yɛ me yaw brɛoo a ɛnnyae koraa.
Lower Abdomen,Localised Pain,"I have a dull, constant ache in my lower right side.",Yaw a ɛnyɛ den dodo nso ɛntae nnyae wɔ m'ayaase nifa fam.
Lower Abdomen,Localised Pain,"I have a dull, constant ache in my lower right side.",M'ayaase nifa fam hɔ reyɛ me yaw brɛoo a ɛnte mpa daa.
Lower Abdomen,Localised Pain,"I have a sharp, stabbing pain low down on my left side.",Menya yaw dendeenden te sɛ obi de sekan rewɔ me wɔ m'ayaase benkum fam.
Lower Abdomen,Localised Pain,"I have a sharp, stabbing pain low down on my left side.",Yaw bi a ɛbɔ me dendeenden te sɛ nsoeɛ wɔ m'ayaase benkum fam hɔ.
Lower Abdomen,Localised Pain,"I have a sharp, stabbing pain low down on my left side.",M'ayaase benkum fam hɔ wiawia me te sɛ obi rewɔ me sekan.
Lower Abdomen,Localised Pain,"I have a sharp, stabbing pain low down on my left side.",Yaw dendeenden bi a ɛte sɛ nea yɛde adeɛ reka me wɔ m'ayaase benkum fam.
Lower Abdomen,Localised Pain,"I have a sharp, stabbing pain low down on my left side.",Yaw dendeenden a ɛwɔ me te sɛ nsoeɛ rewɔ me wɔ m'ayaase benkum fam hɔ.
Lower Abdomen,Localised Pain,"I have a deep, throbbing ache right around my belly button.",Metee yaw dɔndɔndɔn kɛseɛ bi wɔ m'afunuma ho pɛɛ.
Lower Abdomen,Localised Pain,"I have a deep, throbbing ache right around my belly button.",M'afunuma ho redodo me yaw a emu dɔ paa.
Lower Abdomen,Localised Pain,"I have a deep, throbbing ache right around my belly button.",Yaw denden bi reba m'afunuma ho a ɛresurom dɔndɔndɔn.
Lower Abdomen,Localised Pain,"I have a deep, throbbing ache right around my belly button.",M'afunuma ho nyinaa yɛ me yaw denden a ɛhuru mpotompoto.
Lower Abdomen,Localised Pain,"I have a deep, throbbing ache right around my belly button.",Manya yaw kɛseɛ bi a emu dɔ wɔ m'afunuma ho pɛɛ.
Lower Abdomen,Localised Pain,There's a ripping or tearing sensation in my groin when I move.,"Sɛ mekeka me ho a, mete nka te sɛ adeɛ bi retete wɔ me mfeano."
Lower Abdomen,Localised Pain,There's a ripping or tearing sensation in my groin when I move.,M'asene ase retete me yaw tẽẽ te sɛ adeɛ a ɛresurom sɛ mekanyan me ho.
Lower Abdomen,Localised Pain,There's a ripping or tearing sensation in my groin when I move.,"Sɛ mekeka me ho a, yaw bi te sɛ adeɛ a ɛretete ba me dwonsotoɔ ho."
Lower Abdomen,Localised Pain,There's a ripping or tearing sensation in my groin when I move.,Yaw bi te sɛ nea biribi retete kɛseɛ gu me mfeano mu sɛ mekɔ m'anim.
Lower Abdomen,Localised Pain,There's a ripping or tearing sensation in my groin when I move.,"Sɛ metee me ho pɛ, mete nka sɛ biribi retete wɔ me dwonsotoɔ mu hɔ."
Lower Abdomen,Localised Pain,"My lower belly feels heavy, full, and bloated like it's full of lead.",Me yam ase yɛ me duru na ahyɛ ma te sɛ nea dadeɛ ahyɛ hɔ.
Lower Abdomen,Localised Pain,"My lower belly feels heavy, full, and bloated like it's full of lead.",Me mmaserease ahyɛ ma na ebu me duru te sɛ dadeɛ mu duru.
Lower Abdomen,Localised Pain,"My lower belly feels heavy, full, and bloated like it's full of lead.",Me yam ase făm ayɛ duru paa na akeke te sɛ nea dade duru gu mu.
Lower Abdomen,Localised Pain,"My lower belly feels heavy, full, and bloated like it's full of lead.",Mete nka sɛ me yam ase ahyɛ ma hahaa na ɛyɛ duru te sɛ aboɔ.
Lower Abdomen,Localised Pain,"My lower belly feels heavy, full, and bloated like it's full of lead.",Me yam fam nyinaa yɛ me duru na ahyɛ ma kwan biara so te sɛ dadeɛ.
Lower Abdomen,Acute & Severe,"It's a sharp, ripping pain that goes straight through from belly to back.",Ɛyɛ yaw denden bi a ɛretete me afiri me yam kɔ m'akyi tẽẽ.
